Type,Book,FirstO,Appears,CA,Alphabetical Name,Full Name,First,Last,Common Name,Primary Name,Gender,Species,Time,Affiliation,Ajah,Dark?,Strength,Nationality,Birth Year,Description
Alias,Main,WH,N/A,N/A,Toy,Toy,Toy,,Toy,Matrim Cauthon,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"The name given Mat by the Seanchan in the Tarasin Palace, Ebou Dar; it was short for Tylin’s Toy."
Primary,Main,AMoL,Yes,1,Trask,Trask,Trask,,Trask,N/A,M,Human,Current,Aiel Warrior,N/A,Unassigned,N/A,Aiel,Unknown,An Aiel Red Shield who fought alongside Rhuarc in the Last Battle. He managed to kill a red-veil before dying.
Primary,Main,TFoH,Yes,4,Traveler,Traveler,Traveler,,Traveler,N/A,M,Horse,Current,Horse,N/A,Unassigned,N/A,Unknown,Unknown,Bryne’s bay gelding.
Primary,Main,TGH,Yes,1,Trayal,Trayal,Trayal,,Trayal,N/A,M,Ogier,Current,Uncertain,N/A,Unassigned,N/A,Stedding Tsofu,Unknown,An Ogier who lost his mind and soul in the Ways.
Primary,Main,TGS,Yes,1,Triben,Triben,Triben,,Triben,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Saldaea,Unknown,A Saldaean soldier who accompanied Nynaeve to the Gull’s Feast in Ebou Dar. A hawk-faced man.
Primary,Main,TFoH,Yes,10,Trom,Trom,Trom,,Trom,N/A,M,Human,Current,Whitecloak,N/A,Unassigned,N/A,Unknown,Unknown,"An officer in the Children of the Light. Stocky, with a square face and black hair, he was in Samara with Galad."
Primary,Main,ToM,Yes,1,Trost,Trost,Trost,,Trost,N/A,M,Human,Current,Asha'man,N/A,Unassigned,Unknown,Andor,Unknown,A young man from the Two Rivers who went to the Black Tower.
Title,Main,LoC,N/A,N/A,True Defender of the Light,True Defender of the Light,True Defender of the Light,,True Defender of the Light,Rand al'Thor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Title for the Dragon; used for Rand by Bashere.
Primary,Main,ACoS,Yes,2,Tsutama Rath,Tsutama Rath,Tsutama,Rath,Tsutama,N/A,F,Human,Current,Aes Sedai,Red,No,21(9),Kandor,827 NE,"A Kandori Aes Sedai of the Red Ajah and a loyalist. About 5'5"" tall, with a full bosom, dark eyes and black hair."
Primary,Main,CoT,Yes,1,Tuandha,Tuandha,Tuandha,,Tuandha,N/A,F,Human,Current,Maiden of the Spear,N/A,Unassigned,N/A,Aiel,Unknown,"A Maiden of the Spear who was with Sulin and Perrin at Malden. About 5'8"" tall, and younger than Sulin."
Primary,Main,TGH,Yes,1,Tuck Padwhin,Tuck Padwhin,Tuck,Padwhin,Master Padwhin,N/A,M,Human,Current,Carpenter,N/A,Unassigned,N/A,Andor,Unknown,"A carpenter in Emond’s Field. When Trollocs attacked Emond’s Field, Tuck participated in the defense."
Alias,Main,TGH,N/A,N/A,Tuli,Tuli,Tuli,,Tuli,Egwene al'Vere,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,The damane name that Renna forced on Egwene as punishment.
Primary,Main,LoC,Yes,4,Tumad Ahzkan,Tumad Ahzkan,Tumad,Ahzkan,Tumad,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Saldaea,Unknown,"A Saldaean man who was one of Bashere’s young officers. About 6'2"" tall, and heavy-shouldered, with a hatchet nose."
Primary,Main,TGH,Yes,34,Tuon Athaem Kore Paendrag,Tuon Athaem Kore Paendrag,Tuon,Athaem Kore Paendrag,Tuon,N/A,F,Human,Current,Empress,N/A,Unassigned,N/A,Seanchan,981 NE,"Daughter of the Nine Moons who became the Empress. 4'11"" tall and almost boyishly slim, with a very dark complexion."
Primary,Main,TGH,Yes,3,Turak Aladon,Turak Aladon,Turak,Aladon,Turak,N/A,M,Human,Current,Seanchan Noble,N/A,Unassigned,N/A,Seanchan,Unknown,A Seanchan member of the High Blood and commander of the Hailene.
Primary,Main,KoD,Yes,1,Turan,Turan,Turan,,Turan,N/A,M,Human,Current,General,N/A,Unassigned,N/A,Seanchan,Unknown,"A Seanchan Lieutenant-General in Tarabon who was sent to chase Ituralde. A blademaster, he was stout and short."
Primary,Main,KoD,Yes,1,Turane,Turane,Turane,,Turane,N/A,F,Human,Current,Sailmistress,N/A,Unassigned,N/A,Sea Folk,Unknown,"A Sea Folk Sailmistress. Stocky and gimlet-eyed, she had a sour twist to her mouth because her ship was sunk."
Primary,Main,KoD,No,0,Turanine Merdagon,Turanine Merdagon,Turanine,Merdagon,Turanine,N/A,F,Human,Historic,Aes Sedai,Unknown,No,Unknown,Saldaea,Unknown,An Aes Sedai whose ghost Beonin saw on the way to the White Tower. She wore a dress of old-fashioned cut.
Primary,Main,TPoD,Yes,1,Turanna Norill,Turanna Norill,Turanna,Norill,Turanna,N/A,F,Human,Current,Aes Sedai,White,No,26(14),Unknown,Unknown,An Aes Sedai of the White Ajah and a loyalist. She was a member of the party sent to kidnap Rand.
Primary,Main,TGS,Yes,1,Turese,Turese,Turese,,Turese,N/A,F,Human,Current,Aes Sedai,Red,No,Unknown,Unknown,Unknown,An Aes Sedai of the Red Ajah. New enough to the shawl that she lacked the ageless look.
Primary,Main,AMoL,No,0,Turn Bow,Turn Bow,Turn Bow,,Turn Bow,N/A,F,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,A wolf that Perrin communicated with in the wolf dream while searching for Slayer. She was an aging pack leader.
Primary,Main,ToM,Yes,1,Turne,Turne,Turne,,Turne,N/A,M,Human,Current,Mercenary,N/A,Unassigned,N/A,Ghealdan,Unknown,A Ghealdanin mercenary. He was a lanky fellow with curly red hair and a beard he tied off with leather cords.
Primary,Main,TFoH,No,0,Turol,Turol,Turol,,Turol,N/A,M,Human,Current,Aiel Warrior,N/A,Unassigned,N/A,Aiel,Unknown,An Aiel who was the leader of the Shae’en M’taal warrior society. He went to Caemlyn with Rand to take out Rahvin.
Primary,Main,TPoD,No,0,"Tuva, Lady",Lady Tuva,Lady,Tuval,Lady Tuva,N/A,F,Human,Current,Domani Noble,N/A,Unassigned,N/A,Arad Doman,Unknown,A female cousin of King Alsalam of Arad Doman. Graendal had Nazran tell Ituralde that Tuva was killed by a Gray Man.
Primary,NS,NS,No,0,"Tuval, Mistress",Mistress Tuval,Mistress,Tuval,Mistress Tuval,N/A,F,Human,Current,Tutor,N/A,Unassigned,N/A,Unknown,Unknown,"The tutor to Diryk, son of Queen Ethenielle of Kandor."
Primary,Main,WH,No,0,Twilight,Twilight,Twilight,,Twilight,N/A,U,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,The leader of a wolfpack that Perrin spoke to when seeking information about Faile after she was abducted.
Primary,Main,TGH,No,0,Two Deer,Two Deer,Two Deer,,Two Deer,N/A,U,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,A wolf that Perrin spoke to when he and Ingtar were searching for Fain and the Trollocs.
Primary,Main,LoC,No,0,Two Moons,Two Moons,Two Moons,,Two Moons,N/A,M,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,An old male wolf and pack leader who had a mostly white muzzle. His real name suggested a night-shrouded pool.
Primary,Main,KoD,Yes,9,Tylee Khirgan,Tylee Khirgan,Tylee,Khirgan,Tylee,N/A,F,Human,Current,General,N/A,Unassigned,N/A,Seanchan,Unknown,A Seanchan Banner-General who helped Perrin retrieve Faile and the others from the Shaido.
Primary,Main,LoC,Yes,10,Tylin Quintara Mitsobar,Tylin Quintara Mitsobar,Tylin,Quintara Mitsobar,Tylin,N/A,F,Human,Current,Queen,N/A,Unassigned,N/A,Altara,Unknown,"Queen of Altara. Mother to Beslan. About 5'3"" tall, she had black hair with some gray, and large dark eyes."
Primary,Main,ToM,Yes,1,Tymoth,Tymoth,Tymoth,,Tymoth,N/A,M,Human,Current,Asha'man,N/A,Unassigned,Unknown,Unknown,Unknown,An Asha’man with Ituralde during the battle at Maradon. He destroyed catapults used by the invading Trollocs.
Primary,World,World,No,0,Tyrn,Tyrn,Tyrn,,Tyrn,N/A,M,Human,Historic,Noble,N/A,Unassigned,N/A,Unknown,Unknown,An alleged grandson of Artur Hawkwing from whom Mayeners claimed descent.
Primary,Main,WH,Yes,3,Tzigan Sokorin,Tzigan Sokorin,Tzigan,Sokorin,Tzigan,N/A,F,Human,Current,Queen's Guard,N/A,Unassigned,N/A,Ghealdan,Unknown,A woman who was a member of Elayne’s Queen’s Guard. Apple-cheeked and cold-eyed.
Title,Main,TEotW,N/A,N/A,"Uncrowned, the",The Uncrowned,The Uncrowned,,The Uncrowned,Lan Mandragoran,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,One of the titles that Borderlanders used for Lan.
Alias,Main,CoT,N/A,N/A,"Underhill, Master",Master Underhill,Master,Underhill,Master Underhill,Karldin Manfor,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,The name used by Karldin Manfor when traveling with Loial.
Primary,Main,TGH,Yes,33,Uno Nomesta,Uno Nomesta,Uno,Nomesta,Uno,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Shienar,Unknown,"A Shienaran soldier. His head was shaven except for a grizzled topknot, and he had one eye."
Primary,Main,TGH,Yes,8,Urien,Urien,Urien,,Urien,N/A,M,Human,Current,Aiel Warrior,N/A,Unassigned,N/A,Aiel,Unknown,"A man of the Two Spires sept of the Reyn Aiel and the Aethan Dor who was siswai’aman. Tall, with blue eyes."
Primary,World,World,No,0,Urin din Jubai Soaring Gull,Urin din Jubai Soaring Gull,Urin,din Jubai Soaring Gull,Urin,N/A,M,Human,Historic,Calendar Maker,N/A,Unassigned,N/A,Sea Folk,Unknown,"An ancient scholar of the Atha’an Miere who devised the Farede calendar. Misspelled ""Uren"" in the Companion."
Primary,Main,ToM,Yes,1,Uso,Uso,Uso,,Uso,N/A,M,Human,Current,Farmhand,N/A,Unassigned,N/A,Unknown,Unknown,A hired hand at Alysa’s apple orchard in Andor.
Primary,Main,CoT,Yes,1,"Vadere, Mistress",Mistress Vadere,Mistress,Vadere,Mistress Vadere,N/A,F,Human,Current,Innkeeper,N/A,Unassigned,N/A,Unknown,Unknown,"The innkeeper of The Golden Barge in So Habor, where Perrin and his group went to buy grain. Long-nosed and dirty."
Primary,Main,TFoH,Yes,16,Valan Luca,Valan Luca,Valan,Luca,Luca,N/A,M,Human,Current,Luca's Circus,N/A,Unassigned,N/A,Unknown,Unknown,"A circus owner and manager. Six feet tall, with broad shoulders, well-turned calves, dark hair and dark eyes."
Primary,WoTC,WoTC,No,0,Valene Sural,Valene Sural,Valene,Sural,Valene,N/A,F,Human,Current,Aes Sedai,Red,No,21(9),Unknown,972 N,An Aes Sedai of the Red Ajah and loyalist. She was part of the expedition to kidnap Rand.
Primary,NS,NS,No,0,Valera Gorovni,Valera Gorovni,Valera,Gorovni,Valera,N/A,F,Human,Current,Aes Sedai,Brown,No,14(2),Unknown,748 NE,"An Aes Sedai of the Brown Ajah. She was short, plump and always wearing a smile."
Primary,Main,LoC,Yes,1,Valinde Nathenos,Valinde Nathenos,Valinde,Nathenos,Valinde,N/A,F,Human,Current,Aes Sedai,White,No,33(21),Illian,Unknown,An Illianer Aes Sedai of the White Ajah and the rebels. She was a member of the rebel embassy to Rand in Caemlyn.
Primary,Main,TGH,Yes,20,Vandene Namelle,Vandene Namelle,Vandene,Namelle,Vandene,N/A,F,Human,Current,Aes Sedai,Green,No,22(10),Unknown,737 NE,"An Aes Sedai of the Green Ajah and the rebels. Sister of Adeleas. About 5'5"" tall, and slender with nearly white hair."
Primary,Main,KoD,Yes,1,Vane,Vane,Vane,,Vane,N/A,M,Human,Current,Merchant,N/A,Yes,N/A,Unknown,Unknown,"A lacquerware merchant and Darkfriend. He was graying and stocky, with a drooping lower lip."
Primary,Main,TSR,No,0,Vanora Carridin,Vanora Carridin,Vanora,Carridin,Vanora,N/A,F,Human,Current,Uncertain,N/A,Unassigned,N/A,Unknown,Unknown,Jaichim Carridin’s favorite sister. She lived in Carmera and liked to ride in a forest nearby.
Primary,Main,LoC,No,0,Varadin,Varadin,Varadin,,Varadin,N/A,M,Human,Current,Whitecloak,N/A,Unassigned,N/A,Unknown,Unknown,A Whitecloak spy in Tarabon who wrote Pedron Niall about the invasion of the Seanchan in Tanchico.
Primary,NS,NS,No,0,Varan Marcasiev,Varan Marcasiev,Varan,Marcasiev,Varan,N/A,M,Human,Current,Kandori Noble,N/A,Unassigned,N/A,Kandor,Unknown,"High Seat of House Marcasiev and Lord of Canluum, Kandor. He had a fortress-like palace in Canluum."
Primary,Main,TPoD,Yes,1,Varek,Varek,Varek,,Varek,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Unknown,Unknown,A skinny under-lieutenant in the Seanchan Ever Victorious Army.
Primary,Main,TPoD,Yes,2,Varil Nensen,Varil Nensen,Varil,Nensen,Nensen,N/A,M,Human,Current,Asha'man,N/A,Unassigned,Unknown,Tarabon,Unknown,"An Asha’man soldier from Tarabon. Young, with dark eyes, a gravelly voice and a transparent veil."
Primary,Main,LoC,Yes,9,Varilin Zanaire,Varilin Zanaire,Varilin,Zanaire,Varilin,N/A,F,Human,Current,Aes Sedai,Gray,No,26(14),Saldaea,831 NE,"A Saldaean Aes Sedai of the Gray Ajah and the rebels. She was 6'2"" tall, and slender, with red hair."
Primary,Main,ToM,No,0,Varkel Tius,Varkel Tius,Varkel,Tius,Varkel,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Unknown,Unknown,A man with Perrin’s army who had trouble getting canvas to repair torn tents.
Primary,World,World,No,0,Varuna Morrigan,Varuna Morrigan,Varuna,Morrigan,Varuna,N/A,F,Human,Historic,Aes Sedai,Green,No,Unknown,Unknown,Unknown,An Aes Sedai of the Green Ajah who served as Amyrlin from 638 to 681 NE.
Primary,Main,AMoL,No,0,Varuota,Varuota,Varuota,,Varuota,N/A,F,Human,Historic,Seanchan Noble,N/A,Unassigned,N/A,Seanchan,Unknown,Tuon’s great-great-great-grandmother. Tuon recalled her saying “Sa’rabat shaiqen nai batain pyast.”
Primary,Main,TDR,Yes,1,Vasa,Vasa,Vasa,,Vasa,N/A,M,Human,Current,Sailor,N/A,Unassigned,N/A,Unknown,Unknown,"A sailor on the crew of Mallia’s ship, the Gray Gull, out of Tar Valon, which transported Mat and Thom to Aringill."
Primary,Main,TGS,Yes,1,Vasha,Vasha,Vasha,,Vasha,N/A,F,Human,Current,Aes Sedai,Green,No,Unknown,Arad Doman,Unknown,A Domani Aes Sedai of the Green Ajah. Her Warder was Marlesh. Vasha was with the party sent to kidnap Rand.
Primary,Main,WH,No,0,Vayelle Kamsa,Vayelle Kamsa,Vayelle,Kamsa,Vayelle,N/A,F,Human,Current,Aes Sedai,Red,No,34(22),Unknown,914 NE,An Aes Sedai of the Red Ajah and a loyalist. She aided in kidnapping Rand and was captured at Dumai’s Wells.
Primary,Main,TPoD,Yes,1,Velina Behar,Velina Behar,Velina,Behar,Velina,N/A,F,Human,Current,Aes Sedai,White,Yes,25(13),Saldaea,859 NE,"A Saldaean Aes Sedai of the White Ajah, but actually Black. About 5'6"" tall, she had a strong hooked nose."
Primary,Main,WH,Yes,3,Venr Kosaan,Venr Kosaan,Venr,Kosaan,Venr,N/A,M,Human,Current,Warder,N/A,Yes,N/A,Saldaea,Unknown,"One of Careane Fransi’s Warders, a Saldaean. He was 5'10"" tall, and whip slender, with a dark complexion."
Primary,Main,LoC,Yes,2,Verdin,Verdin,Verdin,,Verdin,N/A,M,Human,Current,Band of the Red Hand,N/A,Unassigned,N/A,Unknown,Unknown,A young squadman in the Band of the Red Hand. He accompanied Mat to Salidar.
Primary,Main,TGH,Yes,50,Verin Mathwin,Verin Mathwin,Verin,Mathwin,Verin,N/A,F,Human,Current,Aes Sedai,Brown,Yes,17(5),Far Madding,849 NE,"An Aes Sedai of the Brown Ajah, but actually Black. About 5' tall, and plump, she was placid-looking and square-faced."
Primary,Main,TFoH,Yes,1,Verine,Verine,Verine,,Verine,N/A,F,Human,Current,Accepted,N/A,Unassigned,Unknown,Unknown,Unknown,An Accepted who was murdered by Padan Fain with the ruby dagger.
Primary,Main,TGS,Yes,1,Veshir,Veshir,Veshir,,Veshir,N/A,M,Human,Current,Farmhand,N/A,Unassigned,N/A,Borderlands,Unknown,The eldest of Renald Fanwar’s farmhands.
Primary,Main,TGS,Yes,1,Vestas,Vestas,Vestas,,Vestas,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Unknown,Unknown,A captain in Bryne’s army who participated in the rescue of Egwene from the Tower and gave Bryne a casualty report.
Primary,Main,WH,Yes,1,Viendre,Viendre,Viendre,,Viendre,N/A,F,Human,Current,Wise One,N/A,Unassigned,Unknown,Aiel,Unknown,"A beautiful Wise One of the Goshien Aiel, and strong in the One Power. 5'8"" tall with blue eyes and a strong nose."
Primary,Main,ToM,No,0,Villiam Bloodletter,Villiam Bloodletter,Villiam,Bloodletter,Villiam,N/A,M,Human,Historic,Leader,N/A,Unassigned,N/A,Unknown,Unknown,An ancient leader who fought the Banath people on Almoth Plain.
Primary,Main,LoC,Yes,1,Vilnar Barada,Vilnar Barada,Vilnar,Barada,Vilnar,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Saldaea,Unknown,"A Saldaean patrol leader, an under-lieutenant sword-sworn to Lord Davram Bashere. His intended was Teryane."
Primary,Main,ToM,Yes,1,Viria Connoral,Viria Connoral,Viria,Connoral,Viria,N/A,F,Human,Current,Aes Sedai,Red,No,Unknown,Unknown,Unknown,An Aes Sedai of the Red Ajah. She and her sister Raechin were chosen for the Hall of the Tower.
Primary,Main,LoC,Yes,2,Vitalien,Vitalien,Vitalien,,Vitalien,N/A,M,Human,Current,Warder,N/A,Unassigned,N/A,Unknown,Unknown,Sarene’s Warder. He was broad-shouldered; Sarene wrote poetry comparing him to a leopard.
Primary,Main,TGS,No,0,"Vivian, Lord",Lord Vivian,Lord,Vivian,Lord Vivian,N/A,M,Human,Current,Domani Noble,N/A,Unassigned,N/A,Arad Doman,Unknown,A Domani lord to whom Ramshalan boasted he could manipulate Rand.
Primary,Main,ToM,Yes,1,Vogeler,Vogeler,Vogeler,,Vogeler,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Saldaea,Unknown,A Saldaean soldier who went with Bashere to Maradon. He was present when Vram Torkumen went mad.
Primary,Main,LoC,No,0,Voniel,Voniel,Voniel,,Voniel,N/A,F,Ogier,Current,Uncertain,N/A,Unassigned,N/A,Stedding Shangtai,Unknown,An Ogier who was Covril’s sister and Haman’s wife.
Primary,Main,TGS,No,0,Vora,Vora,Vora,,Vora,N/A,F,Human,Historic,Uncertain,N/A,Unassigned,N/A,Unknown,Unknown,"The sa’angreal bearing her name, a white fluted wand, was one of the most powerful held by the White Tower."
Primary,Main,ToM,Yes,1,Votabek,Votabek,Votabek,,Votabek,N/A,M,Human,Current,Tough,N/A,Unassigned,N/A,Arad Doman,Unknown,A street tough in Bandar Eban whom Rand and Durnham convinced to help restore order to the city.
Primary,Main,ToM,Yes,2,Vram Torkumen,Vram Torkumen,Vram,Torkumen,Vram,N/A,M,Human,Current,Saldaean Noble,N/A,Yes,N/A,Saldaea,Unknown,"A distant cousin of Queen Tenobia. Appointed lord of Maradon in her absence, he was also a Darkfriend."
Primary,Main,CoT,Yes,2,"Wakeda, Lord",Lord Wakeda,Wakeda,,Wakeda,N/A,M,Human,Current,Domani Noble,N/A,Unassigned,N/A,Arad Doman,Unknown,"A powerful Domani nobleman who became Dragonsworn. He was not a tall man, though taller than Ituralde."
Primary,Main,ToM,No,0,"Walishen, Princess",Princess Walishen,Walishen,,Walishen,N/A,F,Human,Unknown,Story Character,N/A,Unassigned,N/A,Unknown,Unknown,A tragic princess whose story was enacted by a group of players in Caemlyn.
Primary,Main,KoD,Yes,1,Wallein din Onill,Wallein din Onill,Wallein,din Onill,Wallein,N/A,F,Human,Current,Wavemistress,N/A,Unassigned,N/A,Sea Folk,Unknown,"A Sea Folk Wavemistress, and one of the First Twelve."
Primary,Main,AMoL,Yes,1,Washim,Washim,Washim,,Washim,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Malkier,Unknown,A Malkieri who was a member of Lan’s High Guard in the Last Battle.
Primary,Main,ACoS,Yes,1,Wat,Wat,Wat,,Wat,N/A,M,Human,Current,Band of the Red Hand,N/A,Unassigned,N/A,Andor,Unknown,An Andoran Redarm in the Band of the Red Hand. Bald-headed and narrow-eyed.
Primary,NS,NS,Yes,1,Waylin,Waylin,Waylin,,Waylin,N/A,M,Human,Current,Warder,N/A,Unassigned,N/A,Unknown,Unknown,"One of Rina Hafden’s Warders. He was dark and clean-shaven, with broad shoulders and a broad back."
Primary,Main,KoD,Yes,2,Weilin Aldragoran,Weilin Aldragoran,Weilin,Aldragoran,Aldragoran,N/A,M,Human,Current,Merchant,N/A,Unassigned,N/A,Malkier,Unknown,"A plump Malkieri merchant who lived in Saldaea. His wife, Alida, was Saldaean."
Primary,Main,TFoH,Yes,14,Weiramon Saniago,Weiramon Saniago,Weiramon,Saniago,Weiramon,N/A,M,Human,Current,Tairen Noble,N/A,Yes,N/A,Tear,Unknown,"A High Lord of Tear and a Darkfriend. Iron-spined straight, with a gray-streaked beard, he was about 5'10"" to 5'11"" tall."
Primary,NS,NS,Yes,1,"Wellin, Mistress",Mistress Wellin,Mistress,Wellin,Mistress,N/A,F,Human,Current,Clerk,N/A,Unassigned,N/A,Unknown,Unknown,"A clerk in the White Tower. She was miffed when Tamra assigned clerical work to two Accepted, Moiraine and Siuan."
Primary,Main,TPoD,Yes,6,Welyn Kajima,Welyn Kajima,Welyn,Kajima,Welyn,N/A,M,Human,Current,Asha'man,N/A,Unassigned,Unknown,Arafel,Unknown,"An Arafellin Dedicated Asha’man. About 5'9"" tall, with a pale, square face, dark eyes and black hair worn in two braids."
Primary,Main,TGH,No,0,Whatley Eldin,Whatley Eldin,Whatley,Eldin,Whatley,N/A,M,Human,Current,Uncertain,N/A,Unassigned,N/A,Andor,Unknown,"A Two Rivers man who painted his wagon in a way pleasing to Rand (called ""What"" for short)."
Primary,Main,ToM,Yes,1,Whelborn,Whelborn,Whelborn,,Whelborn,N/A,M,Human,Current,Soldier,N/A,Unassigned,N/A,Unknown,Unknown,A member of Ituralde’s forces who died defending his flank in the battle against Trollocs at Maradon.
Primary,Main,ToM,No,0,Whisperer,Whisperer,Whisperer,,Whisperer,N/A,F,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,A wolf who hunted with Perrin and Hopper in the wolf dream. Whisperer was killed by Slayer.
Primary,Main,AMoL,No,0,White Eyes,White Eyes,White Eyes,,White Eyes,N/A,M,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,A wolf that Perrin met in the wolf dream while looking for Slayer.
Primary,Main,CoT,No,0,White Tail,White Tail,White Tail,,White Tail,N/A,U,Wolf,Current,Wolf,N/A,Unassigned,N/A,Unknown,Unknown,One of the wolves in Leafhunter’s pack. Perrin spoke with this pack after encountering a scent in the wolf dream.
Primary,Main,AMoL,No,0,Widow al'Thone,Widow al'Thone,Widow,al'Thone,Widow al'Thone,N/A,F,Human,Current,Uncertain,N/A,Unassigned,N/A,Andor,Unknown,A woman of Emond’s Field.
Primary,Main,LoC,No,0,Wil (1),Wil,Wil,,Wil,N/A,M,Human,Unknown,Story Character,N/A,Unassigned,N/A,Unknown,Unknown,A man in a rooster joke that Rand told to Aiel Maidens.
